Iteration,Hash Function,Speed (s),Collisions,Per-Image Resistance,Second-per-Image Resistance (s),Entropy,Memory Usage (MiB),Efficiency Score
434,SHA-512,0,8501,TRUE,1.771792889,5.71875,0,0.000117699
434,SHA-256,0,8500,TRUE,1.499202967,4.9375,0,0.000117702
434,SHA-3-512,0.00099659,8503,TRUE,1.218287468,5.90625,0,0.000117673
434,MD5,0,8501,TRUE,1.734717607,4,0,0.000117675
435,SHA-3-256,0.000301838,8503,TRUE,2.081210375,4.8125,0,0.000117658
435,SHA-512,0,8501,TRUE,1.29731679,5.71875,0,0.000117699
435,SHA-256,0.000997543,8502,TRUE,1.161548376,4.9375,0,0.000117674
435,SHA-3-512,0.000982761,8504,TRUE,1.949440002,5.90625,0,0.00011766
435,MD5,0.000985622,8501,TRUE,1.13234663,4,0,0.000117675
436,SHA-3-256,0,8501,TRUE,1.582009315,4.8125,0,0.000117686
436,SHA-512,0,8501,TRUE,1.200545788,5.71875,0,0.000117699
436,SHA-256,0,8501,TRUE,1.00336194,4.9375,0,0.000117688
436,SHA-3-512,0.000754356,8500,TRUE,1.733620644,5.90625,0,0.000117715
436,MD5,0,8504,TRUE,1.40796876,4,0,0.000117633
437,SHA-3-256,0,8502,TRUE,1.13404727,4.8125,0,0.000117672
437,SHA-512,0.001381159,8502,TRUE,1.202259302,5.71875,0,0.000117685
437,SHA-256,0,8501,TRUE,0.969290257,4.9375,0,0.000117688
437,SHA-3-512,0.000981808,8504,TRUE,1.31546545,5.90625,0,0.00011766
437,MD5,0.000198364,8502,TRUE,1.199920893,4,0,0.000117661
438,SHA-3-256,0.001632214,8502,TRUE,0.905467749,4.8125,0,0.000117672
438,SHA-512,0,8501,TRUE,1.076403141,5.71875,0,0.000117699
438,SHA-256,0,8504,TRUE,0.922933578,4.9375,0,0.000117646
438,SHA-3-512,0,8502,TRUE,0.980822325,5.90625,0,0.000117687
438,MD5,0,8503,TRUE,0.982276201,4,0,0.000117647
439,SHA-3-256,0,8500,TRUE,0.906955957,4.8125,0,0.0001177
439,SHA-512,0,8500,TRUE,0.975396633,5.71875,0,0.000117712
439,SHA-256,0.001000404,8501,TRUE,1.552238464,4.9375,0,0.000117688
439,SHA-3-512,0.001005411,8501,TRUE,0.905487776,5.90625,0,0.000117701
439,MD5,0,8501,TRUE,0.887642622,4,0,0.000117675
440,SHA-3-256,0,8503,TRUE,1.228703976,4.8125,0,0.000117658
440,SHA-512,0,8502,TRUE,0.9959867,5.71875,0,0.000117685
440,SHA-256,0,8504,TRUE,0.899495363,4.9375,0,0.000117646
440,SHA-3-512,0,8500,TRUE,1.457743645,5.90625,0,0.000117715
440,MD5,0,8504,TRUE,0.965476274,4,0,0.000117633
441,SHA-3-256,0.001054525,8501,TRUE,0.901634693,4.8125,0,0.000117686
441,SHA-512,0,8501,TRUE,1.317562819,5.71875,0,0.000117699
441,SHA-256,0,8501,TRUE,0.897531509,4.9375,0,0.000117688
441,SHA-3-512,0,8501,TRUE,0.868764162,5.90625,0,0.000117701
441,MD5,0,8500,TRUE,1.247153282,4,0,0.000117689
442,SHA-3-256,0,8501,TRUE,1.011827707,4.8125,0,0.000117686
442,SHA-512,0.00099659,8503,TRUE,0.897669554,5.71875,0,0.000117671
442,SHA-256,0,8502,TRUE,0.981913328,4.9375,0,0.000117674
442,SHA-3-512,0.000978947,8500,TRUE,0.783641815,5.90625,0,0.000117715
442,MD5,0,8504,TRUE,1.133303881,4,0,0.000117633
443,SHA-3-256,0,8502,TRUE,0.875824213,4.8125,0,0.000117672
443,SHA-512,0.000996828,8502,TRUE,0.822125912,5.71875,0,0.000117685
443,SHA-256,0,8500,TRUE,0.974271774,4.9375,0,0.000117702
443,SHA-3-512,0.00099659,8502,TRUE,0.943189859,5.90625,0,0.000117687
443,MD5,0.001002073,8500,TRUE,0.846133947,4,0,0.000117689
444,SHA-3-256,0.000997066,8503,TRUE,0.994845867,4.8125,0,0.000117658
444,SHA-512,0,8502,TRUE,0.881552935,5.71875,0,0.000117685
444,SHA-256,0.000925303,8501,TRUE,0.945466757,4.9375,0,0.000117688
444,SHA-3-512,0.000926733,8502,TRUE,0.991538286,5.90625,0,0.000117687
444,MD5,0.001000643,8500,TRUE,1.01144743,4,0,0.000117689
445,SHA-3-256,0,8502,TRUE,0.883816004,4.8125,0,0.000117672
445,SHA-512,0.000998259,8502,TRUE,0.877280951,5.71875,0,0.000117685
445,SHA-256,0,8502,TRUE,0.8401649,4.9375,0,0.000117674
445,SHA-3-512,0,8500,TRUE,0.898607731,5.90625,0,0.000117715
445,MD5,0,8500,TRUE,1.018676043,4,0,0.000117689
446,SHA-3-256,0,8500,TRUE,0.97662735,4.8125,0,0.0001177
446,SHA-512,0.000690222,8505,TRUE,0.845094681,5.71875,0,0.000117643
446,SHA-256,0,8502,TRUE,0.986089945,4.9375,0,0.000117674
446,SHA-3-512,0,8500,TRUE,0.769124985,5.90625,0,0.000117715
446,MD5,0,8503,TRUE,0.992938995,4,0,0.000117647
447,SHA-3-256,0,8504,TRUE,0.978685141,4.8125,0,0.000117644
447,SHA-512,0,8505,TRUE,0.849544287,5.71875,0,0.000117643
447,SHA-256,0.000997066,8504,TRUE,0.855010271,4.9375,0,0.000117646
447,SHA-3-512,0.001006126,8503,TRUE,0.827082396,5.90625,0,0.000117673
447,MD5,0,8503,TRUE,0.932692289,4,0,0.000117647
448,SHA-3-256,0,8502,TRUE,0.884743214,4.8125,0,0.000117672
448,SHA-512,0,8502,TRUE,0.942584991,5.71875,0,0.000117685
448,SHA-256,0.000920296,8506,TRUE,0.983693361,4.9375,0,0.000117619
448,SHA-3-512,0.001008034,8501,TRUE,0.988084555,5.90625,0,0.000117701
448,MD5,0.000907898,8504,TRUE,0.950367451,4,0,0.000117633
449,SHA-3-256,0,8502,TRUE,0.900874615,4.8125,0,0.000117672
449,SHA-512,0.00099659,8500,TRUE,0.963357687,5.71875,0,0.000117712
449,SHA-256,0,8502,TRUE,0.973889589,4.9375,0,0.000117674
449,SHA-3-512,0.000925303,8501,TRUE,1.094258547,5.90625,0,0.000117701
449,MD5,0.000993729,8501,TRUE,0.852818489,4,0,0.000117675
450,SHA-3-256,0.000997543,8502,TRUE,0.890591145,4.8125,0,0.000117672
450,SHA-512,0,8501,TRUE,0.891640902,5.71875,0,0.000117699
450,SHA-256,0.000943184,8506,TRUE,0.949268341,4.9375,0,0.000117619
450,SHA-3-512,0.000996113,8500,TRUE,0.906574011,5.90625,0,0.000117715
450,MD5,0,8500,TRUE,0.905032635,4,0,0.000117689
451,SHA-3-256,0,8503,TRUE,1.094759703,4.8125,0,0.000117658
451,SHA-512,0,8503,TRUE,0.941865444,5.71875,0,0.000117671
451,SHA-256,0.000993252,8502,TRUE,1.145709515,4.9375,0,0.000117674
451,SHA-3-512,0,8503,TRUE,0.888776541,5.90625,0,0.000117673
451,MD5,0.00192523,8502,TRUE,0.90013504,4,0,0.000117661
452,SHA-3-256,0,8502,TRUE,0.915514946,4.8125,0,0.000117672
452,SHA-512,0,8504,TRUE,1.005866289,5.71875,0,0.000117657
452,SHA-256,0,8500,TRUE,0.979339123,4.9375,0,0.000117702
452,SHA-3-512,0.000978947,8501,TRUE,1.11672616,5.90625,0,0.000117701
452,MD5,0,8503,TRUE,1.179836273,4,0,0.000117647
453,SHA-3-256,0,8503,TRUE,0.903484344,4.8125,0,0.000117658
453,SHA-512,0.000999689,8501,TRUE,0.900983334,5.71875,0,0.000117699
453,SHA-256,0,8502,TRUE,1.19169569,4.9375,0,0.000117674
453,SHA-3-512,0,8501,TRUE,0.898402929,5.90625,0,0.000117701
453,MD5,0,8500,TRUE,0.918605804,4,0,0.000117689
454,SHA-3-256,0,8500,TRUE,1.422954798,4.8125,0,0.0001177
454,SHA-512,0,8500,TRUE,0.98244977,5.71875,0,0.000117712
454,SHA-256,0.001003981,8500,TRUE,0.924747705,4.9375,0,0.000117702
454,SHA-3-512,0.001089096,8501,TRUE,1.466294289,5.90625,0,0.000117701
454,MD5,0.000994921,8501,TRUE,1.01057601,4,0,0.000117675
455,SHA-3-256,0.000994682,8502,TRUE,0.915290356,4.8125,0,0.000117672
455,SHA-512,0.000999451,8502,TRUE,1.06561327,5.71875,0,0.000117685
455,SHA-256,0,8504,TRUE,0.967631578,4.9375,0,0.000117646
455,SHA-3-512,0,8503,TRUE,1.016978979,5.90625,0,0.000117673
455,MD5,0.000925779,8504,TRUE,1.039503813,4,0,0.000117633
456,SHA-3-256,0,8502,TRUE,0.906729937,4.8125,0,0.000117672
456,SHA-512,0.00096941,8501,TRUE,0.869671822,5.71875,0,0.000117699
456,SHA-256,0,8501,TRUE,1.00490737,4.9375,0,0.000117688
456,SHA-3-512,0,8500,TRUE,0.974263906,5.90625,0,0.000117715
456,MD5,0,8503,TRUE,0.909071684,4,0,0.000117647
457,SHA-3-256,0,8503,TRUE,1.069674492,4.8125,0,0.000117658
457,SHA-512,0,8503,TRUE,0.871530533,5.71875,0,0.000117671
457,SHA-256,0.000986099,8500,TRUE,1.07408309,4.9375,0,0.000117702
457,SHA-3-512,0.00099349,8501,TRUE,0.910163879,5.90625,0,0.000117701
457,MD5,0,8500,TRUE,0.913592815,4,0,0.000117689
458,SHA-3-256,0,8503,TRUE,0.868317127,4.8125,0,0.000117658
458,SHA-512,0,8502,TRUE,1.103946924,5.71875,0,0.000117685
458,SHA-256,0,8503,TRUE,0.892667055,4.9375,0,0.00011766
458,SHA-3-512,0.000974417,8501,TRUE,0.887115002,5.90625,0,0.000117701
458,MD5,0.001001358,8500,TRUE,1.089112043,4,0,0.000117689
459,SHA-3-256,0,8501,TRUE,0.897116661,4.8125,0,0.000117686
459,SHA-512,0.000999451,8501,TRUE,0.859294891,5.71875,0,0.000117699
459,SHA-256,0,8502,TRUE,0.938001633,4.9375,0,0.000117674
459,SHA-3-512,0.000987053,8502,TRUE,0.942939043,5.90625,0,0.000117687
459,MD5,0,8502,TRUE,1.011618137,4,0,0.000117661
460,SHA-3-256,0,8503,TRUE,0.957413197,4.8125,0,0.000117658
460,SHA-512,0,8501,TRUE,0.925991535,5.71875,0,0.000117699
460,SHA-256,0,8502,TRUE,0.994145393,4.9375,0,0.000117674
460,SHA-3-512,0,8503,TRUE,0.924563169,5.90625,0,0.000117673
460,MD5,0,8502,TRUE,0.892819405,4,0,0.000117661
461,SHA-3-256,0,8503,TRUE,0.849548817,4.8125,0,0.000117658
461,SHA-512,0,8502,TRUE,0.868544817,5.71875,0,0.000117685
461,SHA-256,0,8503,TRUE,1.00829649,4.9375,0,0.00011766
461,SHA-3-512,0.00099659,8502,TRUE,0.883689165,5.90625,0,0.000117687
461,MD5,0,8503,TRUE,0.926329851,4,0,0.000117647
462,SHA-3-256,0,8502,TRUE,0.901061296,4.8125,0,0.000117672
462,SHA-512,0,8502,TRUE,0.832210779,5.71875,0,0.000117685
462,SHA-256,0.000996113,8502,TRUE,1.06875205,4.9375,0,0.000117674
462,SHA-3-512,0,8502,TRUE,0.936032534,5.90625,0,0.000117687
462,MD5,0,8503,TRUE,0.978044748,4,0,0.000117647
463,SHA-3-256,0,8503,TRUE,0.99352622,4.8125,0,0.000117658
463,SHA-512,0.00099206,8502,TRUE,0.982337713,5.71875,0,0.000117685
463,SHA-256,0.000994205,8503,TRUE,1.029400349,4.9375,0,0.00011766
463,SHA-3-512,0,8501,TRUE,0.935249567,5.90625,0,0.000117701
463,MD5,0.000976324,8501,TRUE,0.974783659,4,0,0.000117675
464,SHA-3-256,0,8502,TRUE,0.92820549,4.8125,0,0.000117672
464,SHA-512,0.001018763,8504,TRUE,0.923729658,5.71875,0,0.000117657
464,SHA-256,0,8501,TRUE,0.863419533,4.9375,0,0.000117688
464,SHA-3-512,0,8503,TRUE,0.915795326,5.90625,0,0.000117673
464,MD5,0,8502,TRUE,1.027630568,4,0,0.000117661
465,SHA-3-256,0.000985622,8503,TRUE,0.830346346,4.8125,0,0.000117658
465,SHA-512,0,8502,TRUE,0.897191048,5.71875,0,0.000117685
465,SHA-256,0.000926495,8503,TRUE,1.099842072,4.9375,0,0.00011766
465,SHA-3-512,0.001003265,8503,TRUE,0.956504107,5.90625,0,0.000117673
465,MD5,0,8502,TRUE,0.950496435,4,0,0.000117661
466,SHA-3-256,0,8503,TRUE,0.911223412,4.8125,0,0.000117658
466,SHA-512,0,8503,TRUE,0.885169029,5.71875,0,0.000117671
466,SHA-256,0.000995874,8500,TRUE,0.870666265,4.9375,0,0.000117702
466,SHA-3-512,0,8501,TRUE,0.871838331,5.90625,0,0.000117701
466,MD5,0.000995874,8503,TRUE,0.9467206,4,0,0.000117647
467,SHA-3-256,0,8502,TRUE,0.957532644,4.8125,0,0.000117672
467,SHA-512,0.000996113,8502,TRUE,1.004756451,5.71875,0,0.000117685
467,SHA-256,0,8505,TRUE,1.070605755,4.9375,0,0.000117632
467,SHA-3-512,0.000996351,8502,TRUE,0.865298271,5.90625,0,0.000117687
467,MD5,0,8501,TRUE,0.964708805,4,0,0.000117675
468,SHA-3-256,0.000994205,8506,TRUE,0.915830851,4.8125,0,0.000117617
468,SHA-512,0,8500,TRUE,1.024934292,5.71875,0,0.000117712
468,SHA-256,0,8501,TRUE,1.000277519,4.9375,0,0.000117688
468,SHA-3-512,0.000996351,8501,TRUE,1.034665346,5.90625,0,0.000117701
468,MD5,0,8504,TRUE,0.881852388,4,0,0.000117633
469,SHA-3-256,0,8501,TRUE,0.834880352,4.8125,0,0.000117686
469,SHA-512,0,8504,TRUE,0.869622469,5.71875,0,0.000117657
469,SHA-256,0,8500,TRUE,0.953947544,4.9375,0,0.000117702
469,SHA-3-512,0,8504,TRUE,0.875072241,5.90625,0,0.00011766
469,MD5,0.000830173,8501,TRUE,0.966964245,4,0,0.000117675
470,SHA-3-256,0,8503,TRUE,0.875963449,4.8125,0,0.000117658
470,SHA-512,0,8502,TRUE,0.907517195,5.71875,0,0.000117685
470,SHA-256,0.00099659,8500,TRUE,0.940648317,4.9375,0,0.000117702
470,SHA-3-512,0,8500,TRUE,1.001055479,5.90625,0,0.000117715
470,MD5,0,8503,TRUE,0.921669006,4,0,0.000117647
471,SHA-3-256,0,8501,TRUE,1.400702238,4.8125,0,0.000117686
471,SHA-512,0,8503,TRUE,0.936206579,5.71875,0,0.000117671
471,SHA-256,0.000927448,8501,TRUE,0.996098995,4.9375,0,0.000117688
471,SHA-3-512,0,8503,TRUE,1.386872768,5.90625,0,0.000117673
471,MD5,0.00099349,8502,TRUE,0.966549635,4,0,0.000117661
472,SHA-3-256,0.000931263,8502,TRUE,0.970353603,4.8125,0,0.000117672
472,SHA-512,0.00089407,8503,TRUE,1.161680937,5.71875,0,0.000117671
472,SHA-256,0,8501,TRUE,1.024200439,4.9375,0,0.000117688
472,SHA-3-512,0.001027107,8503,TRUE,0.983311892,5.90625,0,0.000117673
472,MD5,0.000997543,8502,TRUE,1.109859467,4,0,0.000117661
473,SHA-3-256,0,8502,TRUE,0.875303745,4.8125,0,0.000117672
473,SHA-512,0,8502,TRUE,0.960584164,5.71875,0,0.000117685
473,SHA-256,0,8503,TRUE,1.019193172,4.9375,0,0.00011766
473,SHA-3-512,0.00099659,8501,TRUE,0.907177925,5.90625,0,0.000117701
473,MD5,0.000998259,8502,TRUE,0.944716215,4,0,0.000117661
474,SHA-3-256,0,8503,TRUE,0.990534306,4.8125,0,0.000117658
474,SHA-512,0.000853777,8503,TRUE,0.976272821,5.71875,0,0.000117671
474,SHA-256,0,8500,TRUE,0.871089935,4.9375,0,0.000117702
474,SHA-3-512,0.001008272,8501,TRUE,1.000112057,5.90625,0,0.000117701
474,MD5,0,8502,TRUE,0.911769152,4,0,0.000117661
475,SHA-3-256,0.000907183,8502,TRUE,0.884622812,4.8125,0,0.000117672
475,SHA-512,0,8500,TRUE,0.855886459,5.71875,0,0.000117712
475,SHA-256,0.000978708,8501,TRUE,1.046397686,4.9375,0,0.000117688
475,SHA-3-512,0.000976563,8501,TRUE,0.941012859,5.90625,0,0.000117701
475,MD5,0,8502,TRUE,0.973089695,4,0,0.000117661
476,SHA-3-256,0,8504,TRUE,0.973397732,4.8125,0,0.000117644
476,SHA-512,0,8502,TRUE,0.857986689,5.71875,0,0.000117685
476,SHA-256,0.000968218,8502,TRUE,0.79584074,4.9375,0,0.000117674
476,SHA-3-512,0.001142263,8506,TRUE,1.031406164,5.90625,0,0.000117632
476,MD5,0,8502,TRUE,0.963295698,4,0,0.000117661
477,SHA-3-256,0,8503,TRUE,0.778221607,4.8125,0,0.000117658
477,SHA-512,0,8501,TRUE,0.906048775,5.71875,0,0.000117699
477,SHA-256,0.001173258,8503,TRUE,0.9794662,4.9375,0,0.00011766
477,SHA-3-512,0.000915527,8500,TRUE,0.922168255,5.90625,0,0.000117715
477,MD5,0,8502,TRUE,0.895038366,4,0,0.000117661
478,SHA-3-256,0,8502,TRUE,0.824409008,4.8125,0,0.000117672
478,SHA-512,0,8501,TRUE,1.113036871,5.71875,0,0.000117699
478,SHA-256,0,8505,TRUE,0.898331881,4.9375,0,0.000117632
478,SHA-3-512,0,8501,TRUE,0.93211627,5.90625,0,0.000117701
478,MD5,0,8503,TRUE,0.99451828,4,0,0.000117647
479,SHA-3-256,0,8501,TRUE,1.009948969,4.8125,0,0.000117686
479,SHA-512,0,8502,TRUE,0.848018885,5.71875,0,0.000117685
479,SHA-256,0.001003981,8500,TRUE,0.932421684,4.9375,0,0.000117702
479,SHA-3-512,0.000972748,8500,TRUE,1.359101295,5.90625,0,0.000117715
479,MD5,0.001042843,8504,TRUE,0.880506516,4,0,0.000117633
480,SHA-3-256,0,8503,TRUE,0.823735952,4.8125,0,0.000117658
480,SHA-512,0.000996113,8501,TRUE,1.478255033,5.71875,0,0.000117699
480,SHA-256,0.000976086,8501,TRUE,0.853018999,4.9375,0,0.000117688
480,SHA-3-512,0.000994921,8500,TRUE,1.000351667,5.90625,0,0.000117715
480,MD5,0.000989676,8502,TRUE,1.163618088,4,0,0.000117661
481,SHA-3-256,0.000996828,8503,TRUE,0.864429474,4.8125,0,0.000117658
481,SHA-512,0.001048088,8501,TRUE,0.887503624,5.71875,0,0.000117699
481,SHA-256,0.001010656,8500,TRUE,1.242619753,4.9375,0,0.000117702
481,SHA-3-512,0.000997305,8502,TRUE,1.022854567,5.90625,0,0.000117687
481,MD5,0,8506,TRUE,0.830332994,4,0,0.000117606
482,SHA-3-256,0,8502,TRUE,1.147972107,4.8125,0,0.000117672
482,SHA-512,0.000944376,8501,TRUE,0.900007725,5.71875,0,0.000117699
482,SHA-256,0.001057386,8504,TRUE,0.89479208,4.9375,0,0.000117646
482,SHA-3-512,0.000967741,8503,TRUE,0.958294868,5.90625,0,0.000117673
482,MD5,0.00099659,8502,TRUE,1.066859484,4,0,0.000117661
483,SHA-3-256,0,8502,TRUE,0.980114698,4.8125,0,0.000117672
483,SHA-512,0,8502,TRUE,1.32881093,5.71875,0,0.000117685
483,SHA-256,0,8501,TRUE,0.956726551,4.9375,0,0.000117688
483,SHA-3-512,0,8501,TRUE,0.800549746,5.90625,0,0.000117701
483,MD5,0,8502,TRUE,1.060344219,4,0,0.000117661
484,SHA-3-256,0,8502,TRUE,0.916311502,4.8125,0,0.000117672
484,SHA-512,0.000992775,8502,TRUE,0.957409859,5.71875,0,0.000117685
484,SHA-256,0.002003431,8502,TRUE,1.264676332,4.9375,0,0.000117674
484,SHA-3-512,0.000995874,8501,TRUE,0.897717237,5.90625,0,0.000117701
484,MD5,0,8502,TRUE,1.022541046,4,0,0.000117661
485,SHA-3-256,0.001018286,8502,TRUE,0.920477867,4.8125,0,0.000117672
485,SHA-512,0.00099659,8500,TRUE,0.882824421,5.71875,0,0.000117712
485,SHA-256,0,8500,TRUE,1.050318003,4.9375,0,0.000117702
485,SHA-3-512,0.001020193,8503,TRUE,1.011331558,5.90625,0,0.000117673
485,MD5,0.000997305,8501,TRUE,1.05835247,4,0,0.000117675
486,SHA-3-256,0,8501,TRUE,0.951620102,4.8125,0,0.000117686
486,SHA-512,0.000996828,8501,TRUE,0.988670826,5.71875,0,0.000117699
486,SHA-256,0.001137018,8501,TRUE,0.924505234,4.9375,0,0.000117688
486,SHA-3-512,0.000996113,8502,TRUE,0.843228579,5.90625,0,0.000117687
486,MD5,0,8503,TRUE,0.958046913,4,0,0.000117647
487,SHA-3-256,0,8501,TRUE,1.122037649,4.8125,0,0.000117686
487,SHA-512,0,8501,TRUE,0.877418041,5.71875,0,0.000117699
487,SHA-256,0.000992775,8501,TRUE,0.942894936,4.9375,0,0.000117688
487,SHA-3-512,0,8504,TRUE,1.396913767,5.90625,0,0.00011766
487,MD5,0.000999689,8501,TRUE,0.864896297,4,0,0.000117675
488,SHA-3-256,0,8502,TRUE,0.923476219,4.8125,0,0.000117672
488,SHA-512,0,8502,TRUE,1.2831707,5.71875,0,0.000117685
488,SHA-256,0.000996828,8501,TRUE,0.934380531,4.9375,0,0.000117688
488,SHA-3-512,0,8500,TRUE,0.863604546,5.90625,0,0.000117715
488,MD5,0,8504,TRUE,1.136391878,4,0,0.000117633
489,SHA-3-256,0,8502,TRUE,0.801767826,4.8125,0,0.000117672
489,SHA-512,0.000997782,8502,TRUE,1.007631063,5.71875,0,0.000117685
489,SHA-256,0.000990868,8500,TRUE,1.322418928,4.9375,0,0.000117702
489,SHA-3-512,0.001307487,8503,TRUE,0.915148735,5.90625,0,0.000117673
489,MD5,0,8504,TRUE,0.897062063,4,0,0.000117633
490,SHA-3-256,0,8501,TRUE,1.135576248,4.8125,0,0.000117686
490,SHA-512,0.001035452,8503,TRUE,0.965953827,5.71875,0,0.000117671
490,SHA-256,0.000996828,8500,TRUE,0.984549522,4.9375,0,0.000117702
490,SHA-3-512,0.001006603,8503,TRUE,0.988765955,5.90625,0,0.000117673
490,MD5,0.001066923,8502,TRUE,1.000138998,4,0,0.000117661
491,SHA-3-256,0,8505,TRUE,0.975012302,4.8125,0,0.000117631
491,SHA-512,0,8501,TRUE,1.071710587,5.71875,0,0.000117699
491,SHA-256,0,8501,TRUE,0.941573143,4.9375,0,0.000117688
491,SHA-3-512,0.000997543,8500,TRUE,0.905177832,5.90625,0,0.000117715
491,MD5,0.000994205,8500,TRUE,0.818104029,4,0,0.000117689
492,SHA-3-256,0.00100708,8503,TRUE,0.941165447,4.8125,0,0.000117658
492,SHA-512,0.001304388,8500,TRUE,0.936983109,5.71875,0,0.000117712
492,SHA-256,0.000992298,8502,TRUE,0.850054264,4.9375,0,0.000117674
492,SHA-3-512,0.001039505,8500,TRUE,0.812282562,5.90625,0,0.000117715
492,MD5,0.00098753,8501,TRUE,0.900108099,4,0,0.000117675
493,SHA-3-256,0,8502,TRUE,1.00448966,4.8125,0,0.000117672
493,SHA-512,0.000997305,8502,TRUE,0.893979788,5.71875,0,0.000117685
493,SHA-256,0,8502,TRUE,0.995466709,4.9375,0,0.000117674
493,SHA-3-512,0.000884295,8505,TRUE,0.984070539,5.90625,0,0.000117646
493,MD5,0,8500,TRUE,0.886997938,4,0,0.000117689
494,SHA-3-256,0,8502,TRUE,0.978586674,4.8125,0,0.000117672
494,SHA-512,0.001505375,8500,TRUE,0.966687679,5.71875,0,0.000117712
494,SHA-256,0,8504,TRUE,0.851367712,4.9375,0,0.000117646
494,SHA-3-512,0,8502,TRUE,1.038584471,5.90625,0,0.000117687
494,MD5,0,8501,TRUE,0.883517265,4,0,0.000117675
495,SHA-3-256,0,8503,TRUE,0.852488995,4.8125,0,0.000117658
495,SHA-512,0,8502,TRUE,0.837343216,5.71875,0,0.000117685
495,SHA-256,0.000997066,8503,TRUE,0.881491899,4.9375,0,0.00011766
495,SHA-3-512,0.000999928,8501,TRUE,0.998104334,5.90625,0,0.000117701
495,MD5,0.000782251,8501,TRUE,0.935516357,4,0,0.000117675
496,SHA-3-256,0,8501,TRUE,0.944061995,4.8125,0,0.000117686
496,SHA-512,0.000984669,8501,TRUE,0.974990606,5.71875,0,0.000117699
496,SHA-256,0,8502,TRUE,0.901967764,4.9375,0,0.000117674
496,SHA-3-512,0.001066685,8501,TRUE,0.93463707,5.90625,0,0.000117701
496,MD5,0,8502,TRUE,0.997958899,4,0,0.000117661
497,SHA-3-256,0,8506,TRUE,0.905622959,4.8125,0,0.000117617
497,SHA-512,0.000981331,8502,TRUE,0.888770342,5.71875,0,0.000117685
497,SHA-256,0,8500,TRUE,1.009462833,4.9375,0,0.000117702
497,SHA-3-512,0.001022577,8501,TRUE,0.929161787,5.90625,0,0.000117701
497,MD5,0,8503,TRUE,1.029245377,4,0,0.000117647
498,SHA-3-256,0,8501,TRUE,0.880957127,4.8125,0,0.000117686
498,SHA-512,0,8504,TRUE,0.991717577,5.71875,0,0.000117657
498,SHA-256,0,8503,TRUE,0.951002359,4.9375,0,0.00011766
498,SHA-3-512,0,8502,TRUE,0.867588043,5.90625,0,0.000117687
498,MD5,0,8502,TRUE,0.871698141,4,0,0.000117661
499,SHA-3-256,0,8502,TRUE,0.900140762,4.8125,0,0.000117672
499,SHA-512,0.000977755,8500,TRUE,0.927026272,5.71875,0,0.000117712
499,SHA-256,0,8500,TRUE,0.964455128,4.9375,0,0.000117702
499,SHA-3-512,0.001000643,8500,TRUE,0.905853033,5.90625,0,0.000117715
499,MD5,0,8504,TRUE,1.063084126,4,0,0.000117633
500,SHA-3-256,0,8501,TRUE,0.971806765,4.8125,0,0.000117686
500,SHA-512,0,8500,TRUE,0.886870861,5.71875,0,0.000117712
500,SHA-256,0.000922918,8504,TRUE,1.428201199,4.9375,0,0.000117646
500,SHA-3-512,0,8502,TRUE,0.874019384,5.90625,0,0.000117687
500,MD5,0.000998259,8500,TRUE,0.82194066,4,0,0.000117689
